#Urban population growth: annual %
"country",1960,"1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Turkey",4.509529964,4.27879934538197,4.20399937846649,4.11776634761439,4.01719187546004,3.91110352139641,4.54545552418375,4.424598822718,4.33595949220368,4.28679750474112,4.26453630208967,3.91808570867929,3.91437407473641,3.8969171935193,3.85928117255584,3.80991929910376,3.20111244287566,3.16585657982581,3.15907319009491,3.18880608137177,3.23720905041101,6.18034293009655,6.07719109743264,5.93065010592263,5.7259974584182,5.48681767326264,4.53526953571471,4.35873745621109,4.21383078986441,4.11179819668183,4.04042314886561,2.7007283212866,2.6703745358205,2.64081867534988,2.60982401040104,2.57738309051212,2.45255141804431,2.42638570121215,2.39161697463205,2.3455320175813,2.29282753865964,2.07763020515936,2.02914631353255,1.99404638854695,1.97666241545866,1.97068283495521,2.4266146382921,2.40987252542446,2.3833281597333,2.34311468269017,2.29320273606691,2.5123223586475
"Turkmenistan",3.720208963,3.79175963718003,3.81342798633851,3.77881198068775,3.68302766474365,3.55157113483802,3.3673553214036,3.23870157092018,3.15329261315089,3.12439195030302,3.13081351069667,2.78402971849258,2.78100902858848,2.75449050811207,2.69673482672203,2.6202983358338,2.438392913046,2.37776023498646,2.32535816137434,2.28408065282363,2.25324082619159,1.95968804927428,1.93648021344858,1.93095781024573,1.94566050953291,1.97416575512031,2.07118598115875,2.07536836337296,2.11496458733346,2.19777394001509,2.29348567144699,2.68040062576097,2.73962328985664,2.6677327576123,2.43678976021698,2.10800948422446,2.38307817036355,2.08365416799294,1.85185866534456,1.71514772651545,1.65037118069351,1.60481893296748,1.54753488909532,1.52253439830956,1.53172075875432,1.56508527551516,1.70842034111883,1.7539705291739,1.78893548784971,1.80564140377658,1.80806391118457,1.93040455386105
"Turks and Caicos Islands",,1.34294733190585,0.745612287698452,0.340755464373207,0.071887491792018,0.063026626727786,-0.016450733674752,-0.026251315686151,0.215920357287762,0.85718050304682,1.72613347906223,2.83646497652944,3.73836879070408,4.20238116383124,4.17624287061164,3.8432958937479,3.49231950821496,3.21313790169278,3.26388675746864,3.66792109262535,4.35553181377126,7.91015978916936,8.32539664502143,8.41234241429373,8.06049132047647,7.51695318448391,6.51548469218452,6.09871464071175,6.0565627123989,6.47513364514603,7.13139481797477,7.10609101395844,7.72813870106705,7.72881827255001,7.01644240994636,6.00503215968398,4.52288348151442,3.72613401939568,4.07844159575563,5.83051376716278,8.23620780773369,10.5758816597255,11.7783262574319,11.7887190720094,10.7022660595009,9.11953505403628,7.32659785904655,6.21068498852018,5.21113394105775,4.3623739260509,3.63980778057549,2.57729575834628
"Tuvalu",,5.8171556386566,5.81668136417183,5.67731856172926,5.42624859911768,5.08743636313038,5.12616780715199,4.78506633708111,4.50284578202752,4.30306432279842,4.16750269068729,4.41002372292202,4.25305576175915,4.1305909948861,3.9752169719244,3.83994598236569,3.97219663418795,3.83288757150208,3.77624706111898,3.79916577417308,3.91056157277219,4.2718179473107,4.35196490086649,4.31036588167924,4.15389278860599,3.91207430280235,4.74426000557387,4.45541713423644,4.19094830372338,3.98243773539211,3.81638516495589,2.19036020731512,2.10649866900195,2.05712246626109,1.97621397854533,1.94012734398785,1.32742734363819,1.28505369728538,1.29678231424474,1.32976242416741,1.37297405555261,1.44273652201986,1.50531172183252,1.50415571132295,1.451165377669,1.35781841836719,1.24778277443672,1.15706669764456,1.08767692607358,1.03925981900878,1.04210428122957,1.02469025391081
"Uganda",7.211083238,7.99575415191653,7.88817452144098,7.76366357038254,7.61105189303547,7.43812692240282,7.49930865256941,7.32912386491053,7.12664750075152,6.8853889822075,6.62823346193984,4.08689248938279,3.96618763043106,3.89767423986816,3.89450504803221,3.93515010106545,4.32455571525152,4.36367819861965,4.38277273299074,4.3730485656708,4.34931125438159,7.21518011380462,7.04584194119982,6.94394390730089,6.91965265075828,6.93867918968145,7.61460074947379,7.56552858304709,7.45799743540306,7.27662824607519,7.05068906374894,4.46991335107732,4.37800342334658,4.28627832088828,4.19906080128913,4.1205484881328,3.75374642766483,3.69107846630336,3.67032778305959,3.699468004651,3.75978700057355,5.04657596590415,5.06733288213867,5.07310889016665,5.05779309644318,5.02743869632604,6.09216649782005,6.01220814538228,5.93096712258827,5.84844222020214,5.7651372513958,5.9326869160276
"Ukraine",3.585091214,2.87332307380459,2.82758471343006,2.76492899783076,2.67998156537446,2.58087333322476,2.60135869487356,2.49975458754849,2.41700616526822,2.36027362214647,2.32106636161773,2.06635339258404,2.03498137712791,1.98547369557668,1.9102934122294,1.81884113213894,1.63613299588141,1.55281934016937,1.49023336451126,1.45639104185106,1.4434080641882,1.31796988861921,1.27884136009294,1.30239083755429,1.31196731015538,1.24885587470185,0.992761152026875,1.0186501076658,1.07530295711729,1.11574504617748,0.853485244860106,0.266915988596785,0.345723121876424,0.113522615383633,-0.437997350393238,-0.732384457706493,-0.82948695402229,-0.853226414574085,-0.835872573461713,-0.885072523653888,-0.948794950016562,-0.813557693168094,-0.802107024835315,-0.620233132275698,-0.567789570512255,-0.542315890322757,-0.412389291277491,-0.333795706849109,-0.279142954393659,-0.182299474384062,-0.136335025605768,-0.070170514115768
"United Arab Emirates",7.908427048,9.18019461031646,11.2192604678952,11.6495374869953,10.5784112588449,9.05818826599148,7.49495220220675,7.00295093308993,8.25273246774505,11.2416476812079,14.6105122825286,16.6983047833508,17.4388988091617,17.6054853781533,17.3472720082953,16.7318599928521,15.9961850719728,15.1699961070909,13.6465826604081,11.5652848514236,9.41722075413145,6.98056450503952,5.57171728747606,4.80275091812758,4.74174148619113,5.10092470047344,5.55740489097352,5.78719718772876,5.85275650453118,5.71298558874512,5.46288537751877,5.25748344612853,5.13080265695698,5.01889925452252,4.92534247397451,4.85888831522679,5.69193902930793,5.89971754613209,5.84671223626174,5.49039200831667,5.08151225866287,4.25479509318276,3.78848260272879,4.89472590355646,7.78329812727261,11.1492900705465,14.0435947579304,15.2123585259278,14.2473731804655,11.5777134022444,8.35744375068985,5.26927371218108
"United Kingdom",0.376922473,0.601494228108942,0.689442573947034,0.588893724298622,0.490530302573873,0.482485796473278,0.370211349880489,0.35712333215119,0.305018110205216,0.233722167247847,0.21630921557337,0.564348928907568,0.485524985243467,0.339451442488533,0.209098878389027,0.138403340644127,0.180635762782556,0.171945376778043,0.209760480858205,0.293712290540415,0.323085637157991,0.01162871636314,-0.059041189935505,0.010897594870924,0.135052698795594,0.203736673137885,0.167806233539759,0.148792528913467,0.158178374635699,0.196385091064327,0.234963303146068,0.363750609545238,0.324904170070194,0.294188770364839,0.309000193302226,0.318931530889103,0.330663477648259,0.333532644243469,0.367327721649104,0.409269921178637,0.433107416518271,0.455647203427252,0.458287416471198,0.494807158312723,0.595301669075937,0.683773346158705,0.741420819896536,0.769799424374952,0.791357088426004,0.804010812260754,0.803793345247177,0.816493222216524
"United States",2.505209807,2.19431856731896,2.07172197626666,1.97005587645478,1.91713359356229,1.77548506289989,1.63316444592274,1.56487591228615,1.4722007683411,1.44874882119957,1.63429592620062,1.27819105074205,1.08437819126587,0.968330247979561,0.927511796560821,0.999835749437604,0.9732985908046,1.02884521302943,1.08264097468546,1.1266391393915,0.982647179459995,1.18625580931724,1.15773920003951,1.11838311756116,1.06940660886262,1.08930466947663,1.14032363061583,1.10952243305293,1.12322803762806,1.15917231237307,1.34395701810882,1.85285239226063,1.90082238408522,1.8299888816773,1.7350038969246,1.69692015501778,1.63839827505351,1.67670149030148,1.6362313885629,1.61665341203266,1.57889940656032,1.40411010158072,1.34045627369568,1.27044462386201,1.3347648848407,1.32932580002207,1.31344719610693,1.29903340416103,1.29263675846808,1.22222441979606,1.18128815718871,1.0151669142148
"Uruguay",1.606633099,1.56389215618304,1.51377279861799,1.46125453201575,1.40956810066345,1.35492640278593,1.30142268238006,1.2493258322559,1.14732936999166,0.981335118770621,0.779053529717625,0.547830256600126,0.358495311472194,0.268343674700725,0.314712346143573,0.459288911544129,0.875630652221093,1.02577219068562,1.1314276390782,1.1661211805024,1.14934740569349,1.07797847893428,1.07168696307753,1.06409103887582,1.05913581327457,1.05642229531568,1.04231793352431,1.03091884034313,1.03204345105477,1.05023680931575,1.0788101154265,1.05774919610249,1.07373485476718,1.08183138867986,1.07932173481251,1.06511489026153,0.548969660579892,0.808175657491716,0.711120312843353,0.630339615601147,0.536690120900894,0.358541786263788,0.136286349806985,-0.019880070120524,0.076066252714684,0.251429437535431,0.378941910992365,0.399085934813701,0.419325668843609,0.440393959893235,0.461848666452266,0.455575314919773
"USSR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uzbekistan",4.255459763,4.35768788507305,4.4144761915363,4.40248104303851,4.31139946787682,4.17391546031139,4.08054002660597,3.9479014471838,3.87004659634263,3.86265113083775,3.89622267854824,4.45374128813183,4.45927683342747,4.41172487890893,4.29768170164669,4.14529669809915,3.64082501579395,3.5155217860083,3.43536650465171,3.41312925108466,3.42812824044818,2.59301423234222,2.60530280091687,2.60025983606497,2.57102573118541,2.5253641272675,2.22853021685677,2.17593046466262,2.13658232732219,2.11523700342235,2.07516509174615,1.26612211860225,1.47079463747096,1.3911623232099,1.07397169533294,0.909769345639543,1.38528310294187,1.35503962026776,1.0764650045223,0.542232340450711,0.844772305971105,0.862594789861041,0.819028426785394,0.757617786107927,0.745657337731632,0.7533749115937,0.962306747977474,1.165276899717,1.34590497216648,1.42797826056717,2.56244436345735,2.81161015196729
"Wallis et Futuna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vanuatu",4.798756466,4.86453220125893,4.87348820059252,4.83267631230602,4.72718727664377,4.59166332001341,4.5608005315311,4.43715683564965,4.38813970615759,4.43504008852591,4.53806985779826,4.76162427023086,4.82570822236369,4.84641399110132,4.81817473933604,4.74979763094059,5.08835121765955,5.00815445487472,4.88466078428475,4.71501996069317,4.51825485332389,5.16685578344496,4.96337523503829,4.81079027927488,4.72193380114054,4.68054084033544,4.64493574301542,4.5960619722053,4.60121609476078,4.66934137737224,4.76727041643145,4.33076841056769,4.44044500738875,4.4022195550585,4.18234217872871,3.85906493872307,3.55601849618883,3.27412706676092,3.15733610199832,3.25589390955291,3.49621678272928,3.69388423069785,3.89984012171425,4.01827320603265,4.0165476001935,3.93443799432675,3.89457368788171,3.82396354674735,3.76493633057724,3.72416294080362,3.69536989165973,3.72548210133739
"Venezuela",6.121088184,5.51105098567327,5.43373956284944,5.33494489471618,5.21113895211128,5.07842431248191,4.77308335482948,4.66817945666882,4.61320821984402,4.6180974114058,4.66032165262584,4.4519111484307,4.47771840638593,4.50328257206995,4.52602889577495,4.53855570636876,4.41689097044429,4.41606745310413,4.35101249058665,4.21108018625614,4.0282128041425,4.17914535153939,3.70518534262495,3.59440020830748,3.48591080753559,3.38179589908844,3.19141248382395,3.10233010103712,3.02232216823716,2.95259555566024,2.89421919177729,2.95589751151532,2.97442070099698,2.91935340442304,2.86652200200309,2.80671466648677,2.64759636851082,2.5938463665672,2.53802259526977,2.49707142958906,2.41645081773891,2.29912354582601,2.26746974844132,2.22903283481814,2.19196032828465,2.14865344113312,1.99864780381827,1.96223148517444,1.93425821145717,1.89659019678822,1.87412219865491,1.73237560478993
"West Bank and Gaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.22658089281832,5.22101557696533,5.21553203502132,5.21009887406497,5.2047963642588,4.91857901805122,4.91663940516348,3.9145719822025,3.91268585268559,3.91078297923648,3.78072898155493,3.77980274017668,3.7789087405541,3.77799377078903,3.77709265539877,3.77074417032101,3.76991712210095,2.99767856497005,-0.15467963452858,-0.080023786430606,3.17342703490109
"West Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Western Sahara",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vietnam",3.840134141,4.26613572769815,4.20573279968056,4.1674451053796,4.1467496382865,4.13945838420182,4.33000309855823,4.330283981185,4.33373549408981,4.33735115890817,4.33843459330148,2.82848372316118,2.85897820185735,2.87529148955206,2.87400139373822,2.85783255081327,2.81458572087561,2.77917839925919,2.73229641667238,2.67398826447331,2.60429378758462,2.21165228511378,2.07198508040917,2.04683128488008,2.13619083226608,2.3400636571592,3.0259020784706,3.16290522280969,3.11787643490574,3.05274741610053,2.58796681083873,3.72933517363618,3.63476157240177,3.55075997870058,3.46844941649308,3.39676704436364,3.55225369537293,3.47486974178152,3.41386755465962,3.34426044499707,3.15198710064283,3.62465367598541,3.46351737978981,3.41327053315753,3.39899446765287,3.32101447300331,3.3656105119384,3.29012799849414,3.22277826156602,3.16770738023917,3.11297763847902,3.1362853040182
"Virgin Islands (U.S.)",2.423146729,8.73636311123407,8.576911076904,8.6742365825964,8.72386330396946,8.50600352977735,9.20771181703047,9.07597480240981,9.11429997120208,8.9351804043031,9.0709520175813,13.5660714804008,8.39134296491725,11.5695808506132,8.43652181800128,5.86247227725878,3.39986934418713,-1.8968855054974,4.4367275962517,1.24613313107047,2.26707428705379,2.05172272523442,5.01618475860718,2.947248037215,4.76946371120397,0.055380403594634,0.336388942076615,0.327759831529464,-0.633176498090652,-0.660006331424574,1.71028308921689,1.43428928518518,1.48068762972317,1.43388266024042,1.30614377640127,1.07528739349793,0.73836807037873,0.722477586363151,0.644073095464623,0.532002749325293,0.513150647469036,0.439453203687301,0.502483700724078,0.545055216628451,0.525199241379432,0.561128288928216,0.377273547474178,0.277326881814559,0.239463853717611,0.205260193849603,0.17194883757866,0.075498873264324
"North Yemen (former)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Yemen (former)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen",6.07290916,6.04827545243216,5.92555327222572,5.78423775406918,5.61489427027471,5.42985137612507,5.88551854354519,5.71348025236264,5.51789301417636,5.28880017611576,5.05872414525518,3.75360857953238,3.64705394048422,3.71069173606553,3.98757084027363,4.40318718035825,5.03966806181118,5.40783134568701,5.69254349808873,5.86436696286871,5.95176244957486,6.21526542858995,6.29092953933892,6.29137926784209,6.21141653072714,6.09179723948571,6.6751625031764,6.49825018222376,6.48646397756081,6.6727805874834,6.94939314082938,7.50335758712734,7.65111082018959,7.54075863800693,7.13716744327234,6.57467079244027,5.73141340216758,5.28177346767831,4.97903388608751,4.86378013825415,4.8743756280001,5.02864597334536,5.02276540985075,5.00807219804195,4.97219184910069,4.92322189827771,4.97060678824394,4.93299908118454,4.89941548195427,4.86997389570965,4.84141983157865,4.87933035281366
"Yugoslavia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zambia",6.914360619,8.51771658745644,8.27422695923788,8.04868182089814,7.83423075211667,7.63357399091068,8.86856446492812,8.56637765326015,8.31723925888847,8.1213546126642,7.96163821329661,6.30254413507094,6.27200016987763,6.2170635477971,6.13146477073944,6.02727889603081,6.08274864261095,5.97336012229763,5.88167614626536,5.81252408156569,5.75596516252528,3.1959054773012,3.18443579578485,3.1586254743365,3.1159326497614,3.06028872393783,2.96713009115244,2.91713491569931,2.841416893829,2.73543392604636,2.61632223027103,1.43516765240932,1.31373696957059,1.25533636332603,1.27548667463046,1.3425647180009,1.43360138856945,1.49346634265443,1.48332063810672,1.38350938976069,1.23169859250349,3.43923616338448,3.32901272418198,3.27716130941991,3.30065192728953,3.37687920433583,3.62696720330274,3.69955254210844,3.77586014114032,3.85136544545246,2.67752454751746,5.28689637908941
"Zimbabwe",4.81646364,6.39916727973443,6.33499762807194,6.25902986299085,6.16705015427251,6.06797887037993,6.93458073858414,6.7883734644788,6.67198807287054,6.58970152129754,6.52910543898967,6.23195849052651,6.20247615800398,6.13734548235906,6.027170434183,5.89737940279446,5.73459801446589,5.62058475263199,5.60175255502352,5.6978793680727,5.85442081240124,6.47957062991687,6.54032460659235,6.5253035706418,6.41929764933992,6.24736590930126,6.47496805140916,6.27131769068764,6.02297967397024,5.72700878923888,5.40430317630599,4.50568823591791,4.20824259342105,3.95482414800171,3.75959545537441,3.60020702989973,3.02151069242304,2.88141167036023,2.67678754551156,2.38579392391916,2.04435749088771,1.7601831102343,1.48281811635691,1.24870665595786,1.07371245466551,0.963191698444066,0.931151278532357,0.855344278856047,0.988951604870881,1.39245884342606,1.97609382872715,2.72303360684003
